class,text,language
2,"O mọ ẹni tí ọ̀gá rẹ jẹ́. àwọn tí wọ́n pe ọ ní òǹkà ní tẹlifíṣọ̀n. bó ti wù kó rí, àwọn arúgbó Yorùbá kan ń sọ̀rọ̀ òmùgọ̀ lórí ìsọfúnni tí kò wúlò yìí, àwọn arúgbó ń wá àwọn arúgbó, wọn ò sọ̀rọ̀ fún ẹ̀yà náà nítorí náà, màá dákẹ́, ṣùgbọ́n má ṣe jáwọ́ nínú ìwà òmùgọ̀, ó jẹ́ agbára rẹ.",yoruba
2,"Dịka onye ugwu, ịtụ vootu Buhari bụ ịtụ vootu maka Northern Nigeria nke dị n'azụ.",igbo
2,Ba mu dace da wannan rukunin ba... ba ka bukatar ka ambaci wani kabilar ba... kuma mutumin yana da gaskiya... don haka ka matsa zuwa abeg...,hausa
0,Mo ti wa ni o ni a ti gba mi ni ailera. o yoo tẹ mi... ọmọkunrin bi o ti pẹ. fun mi awọn oniwe-nọmba rẹ,yoruba
0,Na wallafa a shafin na na blog game da: An kashe wata matashiya a yau a zanga-zangar Biafra a Onitsha (hotuna) LINK,hausa
1,N'ihi na ị na-egbu mgbu gafere nwanne. Gaa na-eme ememe na gị adịgboroja idiard 😂😂😂😂,igbo
0,Ẹ Jẹ́ Bíi Àwọn Kristẹni Tó Wà ní Bèróà!,yoruba
1, Shame on her. Is that why you are in d house. Just d 1st night gosh,english
1,"'Yan matan kirista na Kirista (mai zane-zane na bishara) sun sa ni in ce ni mai raira waƙa ne na duniya. Amma..Ya yi hayaki Igbo, ya sha sha shayo wuce ni, kuma ya yi lash girl choir, kuma ya yi wa'azi, kuma ya yi gee, kuma ya samu sugar mummy.",hausa
0,Lee ụbụrụ Naija.,igbo
0,🤣🤣 Nke a ụmụ agbọghọ sense of humor na-egbu m .. a Queen njikọ,igbo
1,Àwọn ẹni ibi mọ̀ pé àwọn jẹ́ ẹni burúkú.,yoruba
1,"O sọ gbogbo èyí... àwọn ọmọbìnrin tí kò mọ nǹkan kan, tí wọ́n dààmú, tí wọ́n sì jẹ́ onímọtara-ẹni-nìkan.",yoruba
2,"Wannan mai rahusa ne, ku 'yan'uwa masu lalata",hausa
0, a beautiful morning today coz d world is beautiful  vs 2baba! BleSs baba,english
2,"ọ̀pọ̀ ọkùnrin ló ń tan ara wọn jẹ, wọ́n sì ń rò pé wọ́n lè ní obìnrin kan tí wọ́n bá ń ṣeré tàbí tí wọ́n ń sọ òmùgọ̀. èdè kan ṣoṣo tí àwọn tó ń ṣe bí àjèjì mọ̀ ni owó, àyàfi tí ìwọ bá jẹ́ ọ̀mùgọ̀ tó ń ṣe ẹ̀rín, tó ń wọ̀ bí ẹni tó ń ṣe ẹ̀yà ara ọkùnrin. nígbà náà, ó lè fún ẹ ní ìbálòpọ̀ tó dáni lówó àti lílo ara rẹ láìnídìí.",yoruba
0,M BỤGHỊ IGBO M BỤGHỊ IGBO M BỤGHỊ IGBO M BỤGHỊ IGBO M BỤGHỊ IGBO M BỤYYY YORUBA BỌN ILORIN,igbo
0, Pregnant shawties &gt;,english
1,"Ní pàtàkì jù lọ, àwọn èèyàn tó ń ṣe àdàkàdekè ni mò ń ṣe",yoruba
0,"Yinka Odumakin, ị bụ otu n'ime ndị kasị obi ike ọdụm na-echebe Southern Nigeria.",igbo
2,Àwọn obìnrin tó ń ṣe ìfilọ yìí máa ń fi hàn pé àwọn obìnrin tó ń ṣe ìfilọ̀ ló ń ṣe ohun tó burú jù lọ,yoruba
0,"Gbígbàgbọ́ nínú àwọn ìyá wa ní Nàìjíríà, nígbà tí mo gbìyànjú ẹ́ én(pé mo bá sọ fún un pé ó ṣeé lò fún omi) ó sọ pé: kí ló wá ń ṣe ♀️? tí wọ́n bá sọ fún ẹ pé kó o fi orí rẹ sínú iná wàá ṣe é abi? lo ọpọlọ rẹ torí pé èyí ni ọlọ́run ṣe é!! má ṣe gbẹ́kẹ̀ lé àwọn oyibo yìí nípa ìmọ̀ ọnà wọn😂 LINK",yoruba
0, TY Danjuma lacks the moral authority to speak on this matter because he was deeply involved in the 1960's killings of the Southerners... It's a Frankenstein affair!,english
1,Àwọn obìnrin rò pé àwọn ní ọ̀pọ̀ nǹkan tí wọ́n lè ṣe nínú àjọṣe wọn nítorí pé ó rọrùn láti ní ọ̀pọ̀ ọkùnrin tó ń fẹ́ bá wọn sùn.,yoruba
0,"Mo ní ìrètí pé Manchester United yóò pàdánù lónìí , LVG á sì gba ìkógun ní òwúrọ̀ ọ̀la",yoruba
0,"Akụkọ banyere ọnọdụ si Oyo State ebe ahịa zuru ezu na ụlọ ahịa ndị obodo Hausa nwere, ọkụ.",igbo
1,"   Dem Dey fry akara for her head , see her trying to push a ded and stupid agenda",english
0," : Muslim women have been ready for the  since time 🤣

Niqab &gt; face mask
Bum gun &gt;  
Don’t touch me…",english
1,O sọ pe o ti ṣubu ni 😂😂😂,yoruba
1,"The so called human right activist are suddenly quiet. Shite protesters are seemingly doing the right thing.
Those individuals attacked by them have no human right.
Hypocrisy is our surname.",english
1," Who be ruger all dis him senseless song, hear buju n listen to words",english
0,Ko bayan 4... mata masu shaye suna da kwaroron roba??,hausa
2,"Buhari ba zai ci abinci ba har tsawon kwanaki, domin ya rasa sha'awarsa sanin cewa 'yan uwansa fulani 'yan ta'adda sun yi lalata sosai.",hausa
0,Love is a bad thing,english
2,Gay marriage is sodomy and their place is HELL FIRE.it is satanic and unAfrican.it is simply SATANIC.,english
0,"Ọ bụrụ na ndị ugwu ike gwụrụ ịbụ akụkụ nke Nigeria, ka ha tinye El rufai n'ihu dị ka onye ọzọ buhari. Mgbe ahụ "" apụl na Baboon ka a na-etinye ọbara"" quote 4rm BUHARI LINK",igbo
0,": Mo parí ọ̀rọ̀ yìí nípa sísọ pé, bí o bá jẹ́ Kristẹni tó o sì ń bá ayé lò lò lòdì sí Ṣọ́ọ̀ṣì, ohun tí ò dáa lo ń ṣe...",yoruba
0,"To everyone who frustrated the reelection of  Enjoy your next level! Giant of Africa,now poverty capital of the world,were illiterate rules Scholar's and genius.",english
0, Allah yajikan musulmai👏,english
1,Bawo ni o ṣe le nigbagbogbo wa pẹlu awọn wọnyi ẹru ero? o gbọdọ nilo ọpọlọpọ awọn igbiyanju lati wa ni yi ibamu. kini awọn BVN fun? a le ko ba ni idapo data lati awọn Bvn ati NIN fun ohunkohun ti idi eyi jẹ? abi o jẹ miiran rogue olori ti ile-iṣẹ ti o firanṣẹ yi tweet LINK,yoruba
1,Ka bar shi a kasa!!! Ka kwantar da kai daga cin hanci da rashawa.,hausa
1,Ba na zargi shi da amsa da ya yi ba. Yana neman daraja mai rahusa.,hausa
0,MUTANE na gaske ba su da abokai da yawa.,hausa
0,"Olee otú iji VPN 👉Download ọ bụla FREE VPN 👉Họrọ mba ọ bụla ị hụrụ n'anya 👉Tap njikọ 👉Pịa nweta mgbe e mesịrị 👉Mgbe ahụ, Malite Tweeting General Buhari na Fulani nzuzu. Awon Eranko lasan lasan enweghị ike ime ka ha ohu. Ọ bụrụ na ị chọrọ ozi? Tweet ya ebe a! LINK",igbo
1,Zuciyarku ta nuna yadda kuka kasance cikin wauta.,hausa
0,"  Lol
Den pretend to be a girl",english
1,"N'enweghị nkwanye ùgwù kwesịrị ekwesị, ị bụ onye nzuzu.",igbo
2, The same Nigerians work there . Now u will have to fend or look for another job . Crazy Nigerians pipu. What do u now understand by ,english
0, Where will the rope end though? Igbo efon?,english
1,"Ina son abin da ya yi wannan mutum ne na Igbo na yau da kullum tare da hankalinsu da kuma basira, lokaci na gaba da yake so ya fitar da ku kawo uku daga your friends shiga da mu.",hausa
2,Pẹlupẹlu awọn boko H &amp; fulani awọn agutan rags yẹ ki o pari ni ariwa. nwọn le pa ara wọn &amp; apos; Aso okuta fun gbogbo mo bìkítà.,yoruba
2," Be there worrying about mama IPOB, while Papa Boko Haram, Bandits, &amp; Herdsmen in Aso Rock is rolling out ransom to compensate his Fulani terrorist brothers for killing your brothers and raping your sisters.

Moron!",english
0,Ị hụtụbeghị otu nwa agbọghọ Werey Wey dey rie raw yam,igbo
2,"Suna tsoron gasar adalci, shi ya sa suke bukatar a shafe su, da kuma amincewa, da kuma tsarin Tinubu.",hausa
1,Wani ya yi lalata da budurwarsa a cikin gidan wanka na kulob din ya buga daban ,hausa
2," : If britain continue to force us to be in this their satanic one Nigeria God will devide them. 
 …",english
0,Ṣé o ti rí ọmọbìnrin tó dáa lónìí?,yoruba
2,"I don’t like to waste my tweets on empty coconut head Buhari supporters.. the president breaks the law he is suppose to protect &amp; you are here sampling your smelling gay ass in support of his action

Wait until one herdsman stick garri-turner in that stupid ass of yours. Cow 🐄😡 LINK",english
0,"Breakfast a mutunce 😂😂

S.A.W 🙏🏾🙏🏾 LINK",english
0,"Ìwọ̀n-ò-jọ̀n àwọn olùṣọ́ àgùntàn Fulani: ""A jẹ́ Boko Haram""..Ka èyí @ LINK",yoruba
2,"3. mo ní láti máa ṣe bẹ́ẹ̀ láìjẹ́ pé ẹ̀jẹ̀ á ṣàn, ṣùgbọ́n gẹ́gẹ́ bí olùgbẹ̀sùn ẹlẹ́dẹ, mi ò lè jẹ́ kí àwọn ẹlẹ́dẹ mi rìnrìn àjò. ",yoruba
1,Mietti Allah lù Orotomu nítorí pé ó sọ pé àwọn olùṣọ́ àgùntàn kan kọlu àwọn ọmọ ogun rẹ̀,yoruba
0,""": : Anti-Islam film: US flag burnt as soldiers open fire to disperse protesters| oh my God!""",english
0,N'abalị ọzọ dị egwu na-ege ntị,igbo
0,"Friends, interested all go to have a look!
          LINK",english
1,"Ọ bụrụ na ndị Naịjirịa adaba n'ime aghụghọ a, ajọ omume, obi ọjọọ, ime anwansi, omume rụrụ arụ, onye ohi na-aṅụ ọbara, mgbe ahụ ndị Naịjirịa ga-ala n'iyi.",igbo
1,"Da gaske ne m, maciji na duk tnz? tunatar da ni kada in rungume ku, lokacin da muka ga juna!!!!",hausa
1," What u failed woefully to get in 2019 balloting, u are dubiously trying to get with d blood of innocent Niaja. No to Lybian type revoltn, we want revoltn thru d ballot, when u fail once, try again and again/again. Maybe, the 10th time, u might be successful. Take a cue from PMB",english
0, all the way... LINK,english
2,😂😂 kana bukatar ka gaya mini wetin u dey amfani ooo kullum u zama hoelosho yaro u har yanzu dey ganin your lokaci akwai wani abu da ka ba gaya mini,hausa
2,"Hmmmmmmm Afirkawa a zahiri suna cikin zamani bayi, m tsohon kaya, e ba tafi mafi alhẽri ga una, don Allah 🙏🙏 bi ni na bi baya",hausa
1,Ndi Oshi suna sayar da rayukansu ga masanan Hausa fulani,hausa
1,  You no get sense self!!,english
2,"                 You have no knowledge about politics, we have one Nigeria and here you are AREWA fucking council speaking for 19states you must be sick",english
1,"ó ṣàlàyé fún ara rẹ pé kò sí ohun tó yẹ kí n dáhùn sí, kò sì parí nǹkan kan. mo mọ̀ pé ó ṣòro fún ìdajì èèyàn bíi tìẹ láti lóye èyí, àmọ́ ohun tó ń sọ ni pé, ó ṣàlàyé fún ara rẹ pé, kí ni mo ṣe, kí n fi ọwọ́ dídùn gbá a. àlàyé rẹ òmùgọ̀.",yoruba
0,": Ó sì tún dára láti fọ̀rọ̀ wá àwọn apániláyà Bokoharam léèrè, kí ìjọba àti àwọn ọ̀tá kan ní àríwá lè sọ̀rọ̀ àwáwí fún...",yoruba
0,Ihe ịga nke ọma n'ebe m nọ,igbo
0,"Ọ bụrụ na ị hụrụ na m gbachiri nkịtị, m nọ n'ụlọ mkpọrọ na Twitter.",igbo
0,Watsup girl o wo iyalẹnu,yoruba
2,Arewa tana da mafi girma matakin rashin karatu duk da cewa su ne kawai suke rike manyan mukamai a gwamnati,hausa
2,: Fulani ndị na-eyi ọha egwu bụ ndị nnọchianya nke Buhari ọjọọ na-abaghị uru APC ọchịchị. Fulani ọzụzụ atụrụ na APC ọchịchị bụ collludi ...,igbo
2,Àwọn olóṣèlú àríwá jẹ́ oníwọ́ ara ẹni,yoruba
1,"Ohun tí mo fẹ́ sọ ni pé kí wọ́n lè sọ fún ẹ pé, àwọn jẹ́ onímọtara-ẹni-nìkan.",yoruba
0,"Poor Oye. This Tes of a cockroach is stressing our girl.

 ",english
2,Anyaukwu Setan Onye umengwụ Ndị Naijiria Na-eto Eto Nzuzu Nzuzu,igbo
2,Shi ne aljanin Yoruba. ban tsammanin komai ba. Irin wadannan mutane ne suka fi son yin masturbating a fili fiye da yin aure. Abin kunya ne.,hausa
2,""": Nigeria is a zoo full of baboons (Hausa and ) N monkeys (Yoruba). Both r Boko Haram terrorists."" Monkey tinks odss r like him",english
1,"Wasu mutane suna da mummunan kafafu da suke cewa, ""Ina jin kunya, ƙafafu suna da banƙyama"".",hausa
1,Tàbí pé àwọn méjèèjì méjèèjì ló ń ṣeré,yoruba
2,Àwọn ará gúúsù ìlà oòrùn ò lè rí obìnrin yìí lò.,yoruba
1,"  Noooo her name is odion,,,, nonsense 🤣🤣🤣",english
2,"Do you think the SW are illiterate and poverty mentality like the Northern part. What is rail way? Walk way to farm. When we are talking about job creations and wealth creation. D
Take a sit dear..,... LINK",english
1,  Show proof or stfu,english
0,"Ó jẹ́ àpáàdì kan "": Ṣé Kim ni Hoe____? """,yoruba
1,Wane ne ya ce karnuka ba sa fahimtar yaren Yoruba?,hausa
2,A cikin baƙin holes ne inda Allah ya raba sifili,hausa
2," Hisbah/semi terrorists will not see this , hypocrisy will not kill arewa.",english
0,"Nke a bụ ụdị akụkọ ha ji ekewa anyị ruo ogologo oge. Biko, ka anyị...",igbo
2, : The criminal colonial spirit in the Werey made him disgrace his lineage on same ‘banned’ app🤡  LINK,english
0, You’re welcome,english
1,"Yàtọ̀ sí bí àkókò Áfíríkà ṣe ń yí padà, mo gbà pé ó tún ní àkókò tí ó yàtọ̀ sí ti Áfíríkà.",yoruba
2,"Idan 'yan uwanku maza da suke makiyaya na Hausa/Fulani suka shiga gonakinmu suna lalata amfanin gona, suna kashe manomanmu, suna yi wa mahaifiyarmu da 'ya'yanmu mata fyade, suna barazanar rayukanmu, kuma kuna tsammanin mu yi shiru kuma mu haɗa hannu. Za ku iya sake gwada hakan a gabas da kudu kudu. Muna shirye sosai yanzu.",hausa
0,"Mr. Trump, biko egbula oge ka a na-akpagbu ndị Kraịst niile bi n'ebe ndịda ọwụwa anyanwụ Naịjirịa, bụ́ ndị a na-akpọ Biafra.",igbo
2,"Ó jẹ́ ìyá tó bìkítà nípa àwọn èèyàn, ó sì jẹ́ aṣẹ́wó.",yoruba
0,Amin!,hausa
1,😂😂 mumu,hausa
2,Yawancin waɗannan 'yan mata 'yan mata ne da ke yin lalata da juna,hausa
1,"Ó ní kí wọ́n dárí jì í, nítorí pé wọ́n ń fi àìtìjú kí ẹnu lásán kí wọ́n sì máa mu ẹ̀wù aláwọ̀ àlùbọ́ọ́rọ́nì kékeré kan ní jìbìtì ìwà títọ́ àti orílẹ̀-èdè wọn, láìtìjú.",yoruba
2,"Kamar yadda mu abokanmu shaidan a Aso Rock. Ina tsammani Northerners sun yi farin ciki a lokacin da akwai rikici a yamma da kuma tare da Lekki kisan kai yanzu shi ne mu turn Deal da shi idiot Almajiri, hanya daya zirga-zirga mumu",hausa
1,Another goddammit idiot spotted. Would be politicians then will do what. Ndi a sef LINK,english
1,Ndị omebe iwu na-ewepụ onwe ha n'enweghị ikike na nkwupụta n'ihi nrụrụ aka. ha ṅụrụ iyi ka ha na-edo onwe ha n'okpuru ma ọ bụ akụkụ ọ bụla nke echiche ahụ na-agwa ha ka ha na-edo onwe ha n'okpuru. nrụrụ aka!!!,igbo
2,"Wannan shi ne saboda suna kokarin kare mutanensu yayin da gwamnonin Arewa ke nuna halin 'yan fashi, Boko Haram da Fulani makiyaya masu kisan kai suna kashe mutanensu ba tare da yanke shawarar dakatar da masu kisan ba.",hausa
2,Yadda ake yin hakan,hausa
2,"All women are bi 
It's your job to find out if it's sexual or polar 
🕴🕴",english
2,Lokaci ya yi da za mu kawar da dukan janjaweeds daga ƙasarmu. ya san cewa mulkin mallaka masanan sun makanta a lokacin da suka yi mulkin mallaka.,hausa
2,"èyí jẹ́ pípírútà tó ń múni ṣeré! ṣùgbọ́n, àwọn olórí ìjọba Fulani àtàwọn ẹ̀yà ẹ̀yìn wọn tí wọ́n jẹ́ òmùgọ̀ yóò kọ̀ láti jẹ é. nítorí pé, èrò inú sátánì wọn ti ṣe é. ó ń kó ìrẹ̀wẹ̀sì báni gan-an bí wọ́n ṣe kórìíra ìdàgbàsókè gidi, tí wọ́n sì fẹ́ràn ipò òṣì àti ìdàgbàsókè ní nàìjíríà. ìtìjú fún wọn!",yoruba
0,"Ebe ọ bụ na unu bụ Ndị Kraịst ma ọ bụ ka e were ya n'ụzọ ka mma, ndị okpukpe na-anụ ọkụ n'obi yiri ka hà na-eche na unu bụ ndị nsọ, ọ bụ ya mere m ji kpọọ unu onye nsọ.",igbo
1,'Yan mata masu kyau ba sa son fita da 'yan mata masu banƙyama amma suna son yin aure da 'yan mata masu banƙyama.,hausa
1,"mo ṣèlérí fún un pé mi ò ní yí ọkàn rẹ̀ pa dà, ó sì máa ń sọ̀rọ̀ bí ẹni tó ń sọ̀rọ̀.",yoruba
2," useless fool say islamic terrorism, the world has to kill islam b4 islam kills the world. we know you added ojukwu to ur name to look an Igbo but u r just a pig. LINK",english
2," : Who are you selling him to? The illiterate Aboki, Boko Haram, Almajiri, or Yoruba Cameleon and slaves or the bastard Igbo…",english
0,"Ìròyìn nípa ìwádìí: Kò sí àwọn ọmọlẹ́yìn tuntun, àwọn méjì ló kọ̀ láti tẹ̀ lé wọn lórí ìjápọ̀ yìí",yoruba
0,Ó dà bíi pé àwọn àdàkàdekè ninja tí wọ́n ń ṣe àdàkàdekè ni,yoruba
0, : Its not about how many girls you can pull. Its about how long you can hold on to one and keep her happy.,english
1,"Nke a bụ, kwesịrị, kwesịrị ịbụ, ụgha ozi ọma, ma e wezụga naanị ma ọ bụrụ na ndị ikom 'e weere' dị ka ndị ukwu bụ ugbu a nkịta na-eri ha vomiting",igbo
1,"Tó o bá ṣàyẹ̀wò dáadáa báyìí, wàá di ọ̀kan lára àwọn ọ̀tá tí wọ́n ń ṣe ìwádìí nínú East Bull.",yoruba
2,"Ihe na-eme, ụmụnwaanyị na-emebi iwu, lee ụmụnwaanyị m bi nso n'ebe a na-eme ihe nkiri. Kpọtụrụ m na BBC 22229BA3, lee m na klọb m.",igbo
2,"Àwọn èèyàn tí ìjọba ilẹ̀ Gẹ̀ẹ́sì ń pa ti di ẹgbẹ̀rún márùn - ún [5,000] lójoojúmọ́.",yoruba
2,"Mo sọ fún yín pé gbogbo àwọn ará àríwá ni ìṣòro Nàìjíríà, gbogbo yín ni àdàkàdekè, ojoojúmọ́ la máa ń gbọ́ lórí rédíò àti lórí tẹlifíṣọ̀n pé àwọn ará àríwá ń pa àwọn àgbẹ̀, wọ́n ń pa àwọn àgbẹ̀ wọn run, wọ́n sì ń fipá bá obìnrin wọn lò pọ̀.",yoruba
1,"Ta ló sọ fún ẹ pé FG kò sọ̀rọ̀? Èké ni Muhammed sọ pé FG kò ní sọ̀rọ̀ rárá, ó sọ pé àwọn ọ̀dọ́ Arewa ló dáhùn àwọn Biafran bí ẹni pé Biafra ni àríwá",yoruba
0,A ƙarshe pizza ta ƙare!,hausa
2,Na yarda da shi gaba daya. kamar yadda wasu kyawawan tsirara suke da wari ... mafi kyau ga &amp; ji duka jiki 😆,hausa
1,Twitter tún ń fi èéfín mu ọ̀pá rẹ̀!!! FOH LINK,yoruba
1,"Ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Benin l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Benin l'áyé, ta ló dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló ń dá àwọn olùṣàkóso ní ìlú Awkuzu l'áyé, ta ló ń dá àwọn olùṣàkóso ní ìlú Awkuzu lọ́ sí.",yoruba
2, Arewa youths re cowards! They have shot themselves on the foot bc Igbo's will think twice b4 investing a dime in the North.,english
0,Soro anyị bịa echi ka anyị na-asọpụrụ Amazon anyị!,igbo
1,Gwamnatin Arewacin Najeriya za ta hada 'Tubba' 'Yan ta'adda 'Yan fashi' ... da al'umma a arewa?,hausa
1,"Ó sọ fún onídàájọ́ pé bí òun ṣe mú fídíò tó gba fóònù òun jáde fún gbogbo èèyàn, kódà lẹ́yìn tó lò ó láti fi ṣe àyàfi ọmọbìnrin náà.",yoruba
2,Mo kórìíra àwọn ẹlẹ́gbin Hollywood tí kò ṣeé ṣe,yoruba
2,Ka damu da yadda fararen fata za su ɗauki kashi 70 cikin 100 na ƙasarka ko kuma ka damu da su.,hausa
2,"""Kada ka rasa yarinyar rayuwarka domin tsananin dare"".",hausa
2,M na-eme ka abụba bitches nlereanya,igbo
2,"Loool"": Lmao"": Bitches Na-alụ ọgụ  N'ihi Da Same Dick  Mgbe na Negga chasing New Pussy """"",igbo
1,Wadannan wadanda ake kira wadanda ba su bi ni ba... sai ku ji daɗi o!... Zan bi fada!,hausa
1,Mo fẹ́ràn ọmọbìnrin kan lẹ́gbẹ̀ẹ́ rẹ̀. Ó máa ń fẹ́ ẹni tó bá rán ọ̀mùgọ̀ lọ.,yoruba
0,"Rárá o, ọmọ Yoruba-Igbo ni.",yoruba
2,A ga-akpọlite ha n'ọnwụ.,igbo
0,A ti ṣe 👍,yoruba
0, 😂😂,english
0,"Ọ bụ ihe mere e ji gwa anyị ka anyị ""chọọ ihe ọmụma"".",igbo
0,LINK,english
2,"Ibo ni ofin ofin ijọba ti o wa ti o ni ibatan si Boko Haram, awọn olè ati awọn olè ti o ti run awọn North ti o pa ẹgbẹẹgbẹrun awọn ọkàn alaiṣẹ.",yoruba
2,"Shin, kai duk gay ne?",hausa
0,Mo búra pé mo kórìíra àwọn ọmọ ẹ̀yìn ẹ̀sìn Eskimos.,yoruba
1,"Lokacin da suke son wani abu da zai amfane su, suna tuna cewa Kiristocin Arewa suna cikin su kuma ɗaya ne😂 WAWA! Ba ku da ko mutunci a arewa. Tsinennu banza yan kaya. Yana tsoron cewa idan matasa a Arewa suka fara nasu, zai zama jini. RAGO!",hausa
0,Àwọn Mùsùlùmí ń ṣe é láìsí pé àwọn Kristẹni ń ṣe ayẹyẹ ìbí àti ikú Jésù nìkan.,yoruba
2, Get lost! Blood thirsty killers the fulani people,english
2,"Ndị Yoruba, unu na Fulani kpọrọ eziokwu asị ma unu na-ebibi Naijiria.",igbo
